Date,Open,High,Low,Close,Volume,MA7,MA21,MA50,RSI,MACD,MACD_Signal,MACD_Hist,Day_of_Week,Month,Year
2021-12-29,47623.87109375,48119.7421875,46201.49609375,46444.7109375,30049226299,49645.72767857143,48381.522135416664,53662.953828125,37.98694315482248,-1120.8007458413122,-1425.1590978270572,304.358351985745,2,12,2021
2021-12-30,46490.60546875,47879.96484375,46060.3125,47178.125,26686491018,49130.525669642855,48357.99851190476,53306.61171875,40.840471245178065,-1173.0307352021264,-1374.7334253020713,201.7026900999449,3,12,2021
2021-12-31,47169.37109375,48472.52734375,45819.953125,46306.4453125,36974172400,48485.41852678572,48313.38616071428,52933.74140625,38.568888742788204,-1270.1194969782373,-1353.8106396373046,83.69114265906728,4,12,2021
2022-01-01,46311.74609375,47827.3125,46288.484375,47686.8125,24582667004,48093.5546875,48233.591145833336,52604.358828125,43.89109776285228,-1221.5971330195898,-1327.3679383137617,105.77080529417185,5,1,2022
2022-01-02,47680.92578125,47881.40625,46856.9375,47345.21875,27951569547,47598.65513392857,48102.490327380954,52261.87265625,42.90057014005924,-1196.9093449264183,-1301.276219636293,104.36687470987476,6,1,2022
2022-01-03,47343.54296875,47510.7265625,45835.96484375,46458.1171875,33071628362,47001.18359375,48089.18731398809,51881.698203125,40.35361825400256,-1234.693004882749,-1287.9595766855844,53.266571802835415,0,1,2022
2022-01-04,46458.8515625,47406.546875,45752.46484375,45897.57421875,42494677905,46759.571986607145,48055.13690476191,51528.492265625,38.78665000444641,-1294.9406903342024,-1289.355799415308,-5.584890918894416,1,1,2022
2022-01-05,45899.359375,46929.046875,42798.22265625,43569.00390625,36851084859,46348.75669642857,47801.43601190476,51196.647421875,33.045992401834496,-1513.141030755316,-1334.1128456833096,-179.0281850720064,2,1,2022
2022-01-06,43565.51171875,43748.71875,42645.5390625,43160.9296875,30208048289,45774.87165178572,47586.936197916664,50852.50578125,32.148009744099824,-1699.4048701222273,-1407.1712505710932,-292.2336195511341,3,1,2022
2022-01-07,43153.5703125,43153.5703125,41077.4453125,41557.90234375,84196607520,45096.50837053572,47365.78180803572,50544.82109375,28.83340642850264,-1953.8484654795247,-1516.5066935527796,-437.3417719267452,4,1,2022
2022-01-08,41561.46484375,42228.94140625,40672.27734375,41733.94140625,28066355845,44246.09821428572,47122.21819196428,50217.108359375,29.690726281715357,-2116.8897791870404,-1636.5833106796317,-480.3064685074087,5,1,2022
2022-01-09,41734.7265625,42663.94921875,41338.16015625,41911.6015625,21294384372,43469.8671875,46893.865141369046,49861.396484375,30.59937446650339,-2206.3322799785456,-1750.5331045394146,-455.799175439131,6,1,2022
2022-01-10,41910.23046875,42199.484375,39796.5703125,41821.26171875,32104232331,42807.459263392855,46652.959635416664,49523.2121875,30.384340559675096,-2258.471522778411,-1852.120788187214,-406.3507345911969,0,1,2022
2022-01-11,41819.5078125,43001.15625,41407.75390625,42735.85546875,26327648900,42355.78515625,46357.685453869046,49252.143515625,35.33853994717035,-2200.6247440856678,-1921.8215793669049,-278.8031647187629,1,1,2022
2022-01-12,42742.1796875,44135.3671875,42528.98828125,43949.1015625,33499938689,42410.08482142857,46134.85639880953,48979.7440625,41.30570170202491,-2033.4416849920817,-1944.1456004919403,-89.29608450014143,2,1,2022
2022-01-13,43946.7421875,44278.421875,42447.04296875,42591.5703125,47691135082,42328.747767857145,45744.71502976191,48705.966953125,37.17213091488988,-1987.5777733376526,-1952.832035061083,-34.74573827656968,3,1,2022
2022-01-14,42598.87109375,43346.6875,41982.6171875,43099.69921875,23577403399,42549.00446428572,45376.97712053572,48422.46734375,39.608267386555,-1888.4595506216428,-1939.957538173195,51.497987551552114,4,1,2022
2022-01-15,43101.8984375,43724.671875,42669.03515625,43177.3984375,18371348298,42755.212611607145,45031.62183779762,48214.62,39.99143602126509,-1783.0836885863537,-1908.5827682558267,125.49907966947308,5,1,2022
2022-01-16,43172.0390625,43436.80859375,42691.0234375,43113.87890625,17902097845,42926.966517857145,44665.16294642857,47980.596015625,39.769291487250364,-1685.2712955976021,-1863.920473724182,178.64917812657995,6,1,2022
2022-01-17,43118.12109375,43179.390625,41680.3203125,42250.55078125,21690904261,42988.29352678572,44265.64546130953,47680.637890625,36.7789470646489,-1658.3017635340802,-1822.7967316861618,164.49496815208158,0,1,2022
2022-01-18,42250.07421875,42534.40234375,41392.21484375,42375.6328125,22417209227,42936.83314732143,44017.396763392855,47372.01921875,37.51206400986809,-1608.2957087004543,-1779.8965270890205,171.60081838856627,1,1,2022
2022-01-19,42374.0390625,42478.3046875,41242.9140625,41744.328125,23091543258,42621.865513392855,43793.569010416664,47066.797265625,35.28790332222911,-1601.1495073783663,-1744.14712314689,142.9976157685237,2,1,2022
2022-01-20,41744.02734375,43413.0234375,40672.82421875,40680.41796875,20382033940,42348.84375,43484.154389880954,46735.8090625,31.85955080232955,-1662.1742395205729,-1727.7525464216267,65.5783069010538,3,1,2022
2022-01-21,40699.60546875,41060.52734375,35791.42578125,36457.31640625,43011992031,41399.931919642855,43015.14825148809,46335.3990625,22.510675014474188,-2027.929077500703,-1787.787852637442,-240.14122486326096,4,1,2022
2022-01-22,36471.58984375,36688.8125,34349.25,35030.25,39714385405,40236.05357142857,42412.454799107145,45964.039140625,20.338765758658226,-2405.2188880691683,-1911.2740597237876,-493.94482834538076,5,1,2022
2022-01-23,35047.359375,36433.3125,34784.96875,36276.8046875,26017975951,39259.32868303572,41885.38746279762,45705.561171875,26.967367827937906,-2573.966156171875,-2043.8124790134052,-530.1536771584697,6,1,2022
2022-01-24,36275.734375,37247.51953125,33184.05859375,36654.328125,41856658597,38459.86830357143,41418.540364583336,45451.27078125,28.897024123932823,-2646.7267768372767,-2164.3953385781797,-482.331438259097,0,1,2022
2022-01-25,36654.8046875,37444.5703125,35779.4296875,36954.00390625,26428189594,37685.349888392855,40992.65606398809,45178.698359375,30.46754241150188,-2649.6650722806953,-2261.449285318683,-388.2157869620123,1,1,2022
2022-01-26,36950.515625,38825.41015625,36374.90625,36852.12109375,31324598034,36986.463169642855,40672.80450148809,44901.7390625,30.22312700446126,-2629.8989460921293,-2335.1392174733724,-294.759728618757,2,1,2022
2022-01-27,36841.87890625,37148.32421875,35629.28125,37138.234375,25041426629,36480.43694196428,40386.009486607145,44634.4078125,31.875901857615048,-2561.6184550345206,-2380.435064985602,-181.18339004891868,3,1,2022
2022-01-28,37128.4453125,37952.87890625,36211.109375,37784.33203125,22238830523,36670.01060267857,40206.31566220238,44436.65203125,35.586338427339825,-2427.3895569263113,-2389.825963373744,-37.563593552567454,4,1,2022
2022-01-29,37780.71484375,38576.26171875,37406.47265625,38138.1796875,17194183075,37114.00055803572,40035.08891369047,44254.54953125,37.591148686038515,-2266.334743301064,-2365.1277193592077,98.79297605814372,5,1,2022
2022-01-30,38151.91796875,38266.33984375,37437.7109375,37917.6015625,14643548444,37348.400111607145,39844.8984375,44025.65140625,36.82178631250642,-2131.920996235116,-2318.4863747343898,186.56537849927372,6,1,2022
2022-01-31,37920.28125,38647.26171875,36733.57421875,38483.125,20734730465,37609.65680803572,39685.939546130954,43793.3471875,40.20097395130309,-1957.2027037049847,-2246.2296405285088,289.026936823524,0,1,2022
2022-02-01,38481.765625,39115.1328125,38113.6640625,38743.2734375,20288500328,37865.26674107143,39495.81659226191,43633.463046875,41.744580443546,-1777.25826635283,-2152.435365693373,375.177099340543,1,2,2022
2022-02-02,38743.71484375,38834.6171875,36832.73046875,36952.984375,19155189416,37879.67578125,39162.66815476191,43440.270078125,35.04101590977908,-1758.837583768065,-2073.7158093083117,314.8782255402466,2,2,2022
2022-02-03,36944.8046875,37154.6015625,36375.5390625,37154.6015625,18591534769,37882.013950892855,38903.76488095238,43205.42765625,36.28197391394022,-1708.2782695347778,-2000.6283013536051,292.35003181882735,3,2,2022
2022-02-04,37149.265625,41527.78515625,37093.62890625,41500.875,29412210792,38412.94866071428,38827.63039434524,43082.136640625,55.85860919845999,-1302.4874412091594,-1861.000129324716,558.5126881155566,4,2,2022
2022-02-05,41501.48046875,41847.1640625,41038.09765625,41441.1640625,19652846215,38884.80357142857,38744.95256696428,42986.91703125,55.605843755187195,-974.4802580057949,-1683.6961550609317,709.2158970551368,5,2,2022
2022-02-06,41441.12109375,42500.78515625,41244.90625,42412.43359375,16142097334,39526.92243303572,38711.55040922619,42898.19015625,58.866422009304735,-628.9091945073596,-1472.7387629502173,843.8295684428576,6,2,2022
2022-02-07,42406.78125,44401.86328125,41748.15625,43840.28515625,28641855926,40292.23102678572,38787.252046130954,42840.855546875,63.15112775428615,-237.09288969226327,-1225.6095882986265,988.5166986063632,0,2,2022
2022-02-08,43854.65234375,45293.8671875,42807.8359375,44118.4453125,33079398868,41060.11272321428,38870.24311755953,42785.61890625,63.93918292054254,94.77702414796659,-961.5322658093079,1056.3092899572744,1,2,2022
2022-02-09,44096.703125,44727.80078125,43232.96875,44338.796875,23245887300,42115.228794642855,38993.78924851191,42693.662578125,64.58531557773603,371.2868872803592,-694.9684351913745,1066.2553224717337,2,2,2022
2022-02-10,44347.80078125,45661.171875,43402.80859375,43565.11328125,32142048537,43031.01618303572,39131.15569196428,42592.394609375,60.48722347037384,521.9761299791862,-451.57952215726243,973.5556521364487,3,2,2022
2022-02-11,43571.12890625,43810.83203125,42114.5390625,42407.9375,26954925781,43160.59654017857,39414.51860119047,42424.862578125,54.87842073798808,541.7787378061403,-252.90787016458194,794.6866079707222,4,2,2022
2022-02-12,42412.30078125,42992.55078125,41852.57421875,42244.46875,18152390304,43275.35435267857,39758.052827380954,42253.308046875,54.115034120898855,538.0792426528278,-94.7104476011,632.7896902539278,5,2,2022
2022-02-13,42236.56640625,42693.0546875,41950.94140625,42197.515625,14741589015,43244.65178571428,40039.99144345238,42088.661171875,53.883182243147935,525.3032721748532,29.292296354090638,496.01097582076255,6,2,2022
2022-02-14,42157.3984375,42775.77734375,41681.95703125,42586.91796875,20827783012,43065.599330357145,40322.49572172619,41924.20921875,55.5828427482928,540.3706814479447,131.50797337286144,408.8627080750832,0,2,2022
2022-02-15,42586.46484375,44667.21875,42491.03515625,44575.203125,22721659051,43130.85044642857,40685.40997023809,41802.904921875,63.06756352423806,704.6272033832938,246.13181937494795,458.49538400834587,1,2,2022
2022-02-16,44578.27734375,44578.27734375,43456.69140625,43961.859375,19792547657,43077.002232142855,41023.96893601191,41730.365,59.72418875957072,776.3605644052004,352.1775683809985,424.18299602420194,2,2,2022
2022-02-17,43937.0703125,44132.97265625,40249.37109375,40538.01171875,26246662813,42644.55915178572,41185.86309523809,41612.231015625,45.290400254845686,550.5870534319911,391.85946539119703,158.72758804079405,3,2,2022
2022-02-18,40552.1328125,40929.15234375,39637.6171875,40030.9765625,23310007704,42304.99330357143,41292.84616815476,41469.288046875,43.6095836038197,326.9772297671516,378.883018266388,-51.905788499236394,4,2,2022
2022-02-19,40026.0234375,40418.87890625,39713.05859375,40122.15625,13736557863,42001.80580357143,41387.32124255953,41345.602265625,44.01197992570895,155.33170504663576,334.1727556224376,-178.84105057580183,5,2,2022
2022-02-20,40118.1015625,40119.890625,38112.8125,38431.37890625,18340576452,41463.78627232143,41411.786830357145,41160.49359375,38.52244504638872,-115.79539393720916,244.17912571050823,-359.9745196477174,6,2,2022
2022-02-21,38423.2109375,39394.4375,36950.4765625,37075.28125,29280402798,40676.40959821428,41344.74665178572,40955.09484375,34.77588994325197,-435.0760350192868,108.32809356454922,-543.404128583836,0,2,2022
2022-02-22,37068.76953125,38359.85546875,36488.93359375,38286.02734375,25493150450,39777.95591517857,41322.97302827381,40791.653046875,40.353522208848396,-583.6828200121454,-30.07408915078969,-553.6087308613558,1,2,2022
2022-02-23,38285.28125,39122.39453125,37201.81640625,37296.5703125,21849073843,38825.771763392855,41339.334263392855,40619.63296875,37.52904681541586,-772.3920264736516,-178.5376766153621,-593.8543498582895,2,2,2022
2022-02-24,37278.56640625,38968.83984375,34459.21875,38332.609375,46383802093,38510.71428571428,41395.42987351191,40514.905078125,42.098946708999044,-828.7919407785521,-308.58852944800014,-520.203411330552,3,2,2022
2022-02-25,38333.74609375,39630.32421875,38111.34375,39214.21875,26545599159,38394.03459821428,41286.54148065476,40435.970859375,45.7365921941,-793.2071720341992,-405.51225796524,-387.6949140689592,4,2,2022
2022-02-26,39213.08203125,40005.34765625,38702.53515625,39105.1484375,17467554129,38248.747767857145,41175.302641369046,40386.91578125,45.356934120769004,-764.9887351600264,-477.4075534041973,-287.5811817558291,5,2,2022
2022-02-27,39098.69921875,39778.94140625,37268.9765625,37709.78515625,23450127612,38145.66294642857,40951.36700148809,40306.43265625,40.70203400735092,-845.4734838607837,-551.0207394955146,-294.45274436526915,6,2,2022
2022-02-28,37706.0,43760.45703125,37518.21484375,43193.234375,35690014104,39019.65625,40920.55505952381,40332.0653125,58.65801736752417,-461.47016144556983,-533.1106238855257,71.64046243995585,0,2,2022
2022-03-01,43194.50390625,44793.6015625,42952.5859375,44354.63671875,32479047645,39886.60044642857,40931.80226934524,40382.7328125,61.32898442009806,-62.70645792715368,-439.0297906938513,376.3233327666976,1,3,2022
2022-03-02,44357.6171875,45077.578125,43432.8515625,43924.1171875,29183112630,40833.392857142855,40912.05561755953,40406.498046875,59.787003977604684,216.08641222747247,-308.00655010958656,524.092962337059,2,3,2022
2022-03-03,43925.1953125,44021.578125,41914.75,42451.7890625,24967782593,41421.84709821428,40859.04017857143,40376.551796875,54.7199533483949,314.6006747448773,-183.4851051386938,498.08577988357115,3,3,2022
2022-03-04,42458.140625,42479.61328125,38805.84765625,39137.60546875,28516271427,41410.90234375,40703.31008184524,40307.4725,45.39381640999435,123.81970285972056,-122.02414353901094,245.8438463987315,4,3,2022
2022-03-05,39148.44921875,39566.3359375,38777.03515625,39400.5859375,16975917450,41453.107700892855,40567.88709077381,40233.490234375,46.177697090754215,-6.085120373492828,-98.83633890590733,92.7512185324145,5,3,2022
2022-03-06,39404.19921875,39640.17578125,38211.6484375,38419.984375,19745229902,41554.564732142855,40388.00465029762,40138.341953125,43.66086500976352,-186.0176835006714,-116.27260782486016,-69.74507567581125,6,3,2022
2022-03-07,38429.3046875,39430.2265625,37260.203125,38062.0390625,28546143503,40821.536830357145,40172.53422619047,40037.30515625,42.74503178116624,-353.4246717513015,-163.70302061014843,-189.72165114115307,0,3,2022
2022-03-08,38059.90234375,39304.44140625,37957.38671875,38737.26953125,25776583476,40019.05580357143,39894.537388392855,39967.03953125,45.08512984313223,-426.6918226257112,-216.300781013261,-210.3910416124502,1,3,2022
2022-03-09,38742.81640625,42465.671875,38706.09375,41982.92578125,32284121034,39741.74274553572,39800.302455357145,39959.185390625,54.67465624929545,-220.31952689910395,-217.1045301904296,-3.2149967086743345,2,3,2022
2022-03-10,41974.0703125,42004.7265625,38832.94140625,39437.4609375,31078064711,39311.12444196428,39747.89527529762,39913.048046875,47.64726067504976,-259.17809155034774,-225.51924246241325,-33.6588490879345,3,3,2022
2022-03-11,39439.96875,40081.6796875,38347.43359375,38794.97265625,26364890465,39262.17689732143,39689.03794642857,39875.339140625,46.03878325831033,-337.9218658748214,-247.99976714489492,-89.92209872992646,4,3,2022
2022-03-12,38794.46484375,39308.59765625,38772.53515625,38904.01171875,14616450657,39191.23772321428,39631.03106398809,39924.273046875,46.369677356834906,-387.06647193104436,-275.81310810212483,-111.25336382891953,5,3,2022
2022-03-13,38884.7265625,39209.3515625,37728.14453125,37849.6640625,17300745310,39109.763392857145,39603.330357142855,39980.661328125,43.58647100463959,-505.2665720812802,-321.70380089795594,-183.56277118332423,6,3,2022
2022-03-14,37846.31640625,39742.5,37680.734375,39666.75390625,24322159070,39339.00837053572,39726.73381696428,40048.4603125,49.2410609462421,-447.16242857128236,-346.7955264326212,-100.36690213866115,0,3,2022
2022-03-15,39664.25,39794.62890625,38310.2109375,39338.78515625,23934000868,39424.939174107145,39776.865141369046,40102.149453125,48.30002555804946,-422.7061203674748,-361.9776452195919,-60.728475147882875,1,3,2022
2022-03-16,39335.5703125,41465.453125,39022.34765625,41143.9296875,39616916192,39305.08258928572,39960.07273065476,40185.94796875,53.560558459690924,-254.727897824705,-340.52769574061455,85.79979791590955,2,3,2022
2022-03-17,41140.84375,41287.53515625,40662.87109375,40951.37890625,22009601093,39521.35658482143,40084.776041666664,40267.933125,52.94175077199267,-135.57832256668917,-299.5378211058295,163.95949853914033,3,3,2022
2022-03-18,40944.83984375,42195.74609375,40302.3984375,41801.15625,34421564942,39950.81138392857,40207.963541666664,40361.1915625,55.391238756846185,27.106042422543396,-234.20904840015493,261.3150908226983,4,3,2022
2022-03-19,41794.6484375,42316.5546875,41602.66796875,42190.65234375,19664853187,40420.33147321428,40354.892299107145,40449.31796875,56.508680206847444,185.32731543492991,-150.301775633138,335.6290910680679,5,3,2022
2022-03-20,42191.40625,42241.1640625,41004.7578125,41247.82421875,20127946682,40905.782924107145,40523.37034970238,40511.510859375,53.044809944143694,231.96649867329688,-73.84812077185101,305.8146194451479,6,3,2022
2022-03-21,41246.1328125,41454.41015625,40668.04296875,41077.99609375,24615543271,41107.388950892855,40422.64471726191,40574.71875,52.421480695446014,252.31613370423293,-8.61526987663423,260.93140358086714,0,3,2022
2022-03-22,41074.10546875,43124.70703125,40948.28125,42358.80859375,32004652376,41538.82087053572,40327.60528273809,40652.232421875,56.56679192363427,367.55725934152724,66.61923596699808,300.93802337452917,1,3,2022
2022-03-23,42364.37890625,42893.5078125,41877.5078125,42892.95703125,25242943069,41788.681919642855,40278.50241815476,40735.22609375,58.20232536996516,496.2673355890802,152.54885589141452,343.71847969766566,2,3,2022
2022-03-24,42886.65234375,44131.85546875,42726.1640625,43960.93359375,31042992291,42218.61830357143,40350.36644345238,40875.385078125,61.33716721563287,676.6478067449789,257.36864606212737,419.2791606828515,3,3,2022
2022-03-25,43964.546875,44999.4921875,43706.28515625,44348.73046875,30574413034,42582.55747767857,40598.51525297619,41019.26765625,62.43878370498875,841.1958148386839,374.13407981743865,467.0617350212452,4,3,2022
2022-03-26,44349.859375,44735.99609375,44166.2734375,44500.828125,16950455995,42912.58258928572,40841.38392857143,41079.26671875,62.88545068489334,972.6620636746229,493.83967658887553,478.8223870857474,5,3,2022
2022-03-27,44505.35546875,46827.546875,44437.29296875,46820.4921875,28160889722,43708.678013392855,41241.408110119046,41186.85328125,68.94993609182977,1249.622644658055,644.9962702027115,604.6263744553435,6,3,2022
2022-03-28,46821.8515625,48086.8359375,46690.203125,47128.00390625,36362175703,44572.96484375,41673.12072172619,41281.1646875,69.6577495448008,1476.9046882956973,811.3779538213087,665.5267344743886,0,3,2022
2022-03-29,47100.4375,48022.2890625,47100.4375,47465.73046875,31397059069,45302.525111607145,42088.76171875,41353.67359375,70.4543456157118,1665.084993130935,982.119361683234,682.9656314477008,1,3,2022
2022-03-30,47456.8984375,47655.1484375,46746.2109375,47062.6640625,29333883962,45898.197544642855,42330.654017857145,41412.55796875,68.15459071924742,1761.390931826565,1137.9736757119003,623.4172561146647,2,3,2022
2022-03-31,47062.1484375,47512.02734375,45390.5390625,45538.67578125,33327427106,46123.58928571428,42621.18805803572,41436.555546875,60.1587801631799,1695.1997567239741,1249.4188919143153,445.78086480965885,3,3,2022
2022-04-01,45554.1640625,46616.2421875,44403.140625,46281.64453125,38162644287,46399.71986607143,42977.69624255953,41490.886171875,62.47039251874213,1683.2902205983191,1336.193157651116,347.0970629472031,4,4,2022
2022-04-02,46285.5,47028.28125,45782.51171875,45868.94921875,29336594194,46595.165736607145,43309.35993303572,41560.10640625,60.37491696429957,1621.8550295243913,1393.3255320257713,228.52949749862,5,4,2022
2022-04-03,45859.12890625,47313.4765625,45634.10546875,46453.56640625,25414397610,46542.747767857145,43719.06956845238,41644.288359375,62.3039131123088,1601.8754955830009,1435.0355247372174,166.83997084578345,6,4,2022
2022-04-04,46445.2734375,46791.08984375,45235.81640625,46622.67578125,32499785455,46470.55803571428,44050.30394345238,41732.7915625,62.86703395756603,1581.4572297248378,1464.3198657347416,117.13736399009622,0,4,2022
2022-04-05,46624.5078125,47106.140625,45544.80859375,45555.9921875,29640604055,46197.73828125,44346.361421130954,41792.173046875,57.07532969767458,1462.3461395399572,1463.925120495785,-1.5789809558277739,1,4,2022
2022-04-06,45544.35546875,45544.35546875,43193.953125,43206.73828125,39393395788,45646.89174107143,44444.59040178572,41764.80375,46.840435522074664,1164.9557015513492,1404.1312367068979,-239.1755351555487,2,4,2022
2022-04-07,43207.5,43860.69921875,42899.90625,43503.84765625,26101973106,45356.20200892857,44566.13653273809,41755.643515625,48.10781869299533,942.3826794628185,1311.7815252580822,-369.3988457952637,3,4,2022
2022-04-08,43505.13671875,43903.01953125,42183.2890625,42287.6640625,27215995394,44785.63337053572,44589.30357142857,41790.6365625,43.53263109371736,660.2452081887532,1181.4742618442165,-521.2290536554633,4,4,2022
2022-04-09,42282.078125,42786.81640625,42183.25390625,42782.13671875,16050772496,44344.66015625,44617.46949404762,41845.659765625,45.78998968571169,471.1182820972317,1039.4030658948195,-568.2847837975878,5,4,2022
2022-04-10,42781.08984375,43376.37890625,42021.20703125,42207.671875,17654475582,43738.103794642855,44663.17652529762,41887.370078125,43.60884992898008,271.746790847792,885.8718108854141,-614.1250200376221,6,4,2022
2022-04-11,42201.0390625,42424.58984375,39373.05859375,39521.90234375,33949912166,42723.70758928572,44589.076822916664,41909.180546875,35.173258728077954,-101.80219528323505,688.3370096516843,-790.1392049349193,0,4,2022
2022-04-12,39533.71484375,40617.5859375,39388.328125,40127.18359375,30991500854,41948.16350446428,44482.80896577381,41970.21859375,38.08024692890808,-345.02409672169597,481.6647883770083,-826.6888850987043,1,4,2022
2022-04-13,40123.5703125,41430.0546875,39712.74609375,41166.73046875,27691105228,41656.73381696428,44400.607700892855,42027.83265625,42.82251062721187,-448.7238517322112,295.5870603551644,-744.3109120873755,2,4,2022
2022-04-14,41160.21875,41451.48046875,39695.74609375,39935.515625,24342001973,41146.97209821428,44208.92113095238,42080.6115625,39.01163252304791,-623.0730051395076,111.85504725623,-734.9280523957376,3,4,2022
2022-04-15,39939.40234375,40617.72265625,39866.83203125,40553.46484375,21756855753,40899.22935267857,44028.19419642857,42125.028671875,41.81061590650335,-703.2757032632944,-51.1711028476749,-652.1046004156195,4,4,2022
2022-04-16,40552.31640625,40633.6796875,40078.42578125,40424.484375,16833150693,40562.421875,43834.08258928572,42149.233984375,41.38370375643568,-768.3870773259405,-194.61429774332805,-573.7727795826124,5,4,2022
2022-04-17,40417.77734375,40570.7265625,39620.89453125,39716.953125,19087633042,40206.60491071428,43495.81882440476,42161.470078125,39.0294629444474,-867.084953559337,-329.10842890652987,-537.9765246528071,6,4,2022
2022-04-18,39721.203125,40986.3203125,38696.19140625,40826.21484375,33705182072,40392.935267857145,43195.73363095238,42223.798671875,44.37245472377785,-846.0429251403766,-432.4953281532992,-413.5475969870774,0,4,2022
2022-04-19,40828.17578125,41672.9609375,40618.6328125,41502.75,25303206547,40589.44475446428,42911.78218005953,42189.988984375,47.400004024767085,-765.9468741695164,-499.1856373565427,-266.76123681297366,1,4,2022
2022-04-20,41501.74609375,42126.30078125,40961.09765625,41374.37890625,27819532341,40619.10881696428,42640.911458333336,42130.383828125,46.87864376782716,-704.7052477060861,-540.2895594264514,-164.41568827963465,2,4,2022
2022-04-21,41371.515625,42893.58203125,40063.828125,40527.36328125,35372786395,40703.658482142855,42402.27752976191,42062.44875,43.480346229547244,-716.2612854033214,-575.4839046218254,-140.77738078149594,3,4,2022
2022-04-22,40525.86328125,40777.7578125,39315.41796875,39740.3203125,28011716745,40587.49497767857,42090.78590029762,42008.219375,40.539600142703854,-779.9366938082458,-616.3744624591095,-163.56223134913625,4,4,2022
2022-04-23,39738.72265625,39935.859375,39352.203125,39486.73046875,16138021249,40453.53013392857,41786.87072172619,42015.201875,39.610018214056446,-841.1660560906384,-661.3327811854153,-179.8332749052231,5,4,2022
2022-04-24,39478.375,39845.92578125,39233.5390625,39469.29296875,17964398167,40418.150111607145,41454.28627232143,42016.576015625,39.54287324437821,-880.9428663564322,-705.2547982196188,-175.6880681368134,6,4,2022
2022-04-25,39472.60546875,40491.75390625,38338.37890625,40458.30859375,35445730570,40365.592075892855,41160.74497767857,42057.3425,45.21532895661418,-823.171965666028,-728.8382317089006,-94.33373395712738,0,4,2022
2022-04-26,40448.421875,40713.890625,37884.984375,38117.4609375,34569088416,39881.97935267857,40806.529203869046,42058.4509375,36.488859375102,-955.2632728525787,-774.1232399376363,-181.14003291494237,1,4,2022
2022-04-27,38120.30078125,39397.91796875,37997.3125,39241.12109375,30981015184,39577.228236607145,40617.69029017857,42068.52796875,42.25051762406313,-958.2307144761871,-810.9447348453465,-147.28597963084064,2,4,2022
2022-04-28,39241.4296875,40269.46484375,38941.421875,39773.828125,33903704907,39469.580357142855,40440.0703125,42024.346015625,44.806870104208635,-907.1404771929592,-830.1838833148691,-76.95659387809008,3,4,2022
2022-04-29,39768.6171875,39887.26953125,38235.53515625,38609.82421875,30882994649,39308.08091517857,40264.93508184524,42007.79328125,40.57985479542198,-949.6297427580284,-854.0730552035011,-95.55668755452734,4,4,2022
2022-04-30,38605.859375,38771.2109375,37697.94140625,37714.875,23895713731,39054.958705357145,40023.63690476191,41986.191328125,37.63973887818106,-1043.4890224855626,-891.9562486599135,-151.5327738256491,5,4,2022
2022-05-01,37713.265625,38627.859375,37585.7890625,38469.09375,27002760110,38912.07310267857,39845.609375,41977.49296875,41.48731820841043,-1044.968284124101,-922.5586557527511,-122.40962837134998,6,5,2022
2022-05-02,38472.1875,39074.97265625,38156.5625,38529.328125,32922642426,38636.50446428572,39798.34393601191,41991.08625,41.79617909982001,-1029.4137579534508,-943.9296761928911,-85.48408176055977,0,5,2022
2022-05-03,38528.109375,38629.99609375,37585.62109375,37750.453125,27326943244,38584.07477678572,39685.166294642855,41952.760234375,38.934287451480834,-1067.6284310909396,-968.6694271725008,-98.95900391843873,1,5,2022
2022-05-04,37748.01171875,39902.94921875,37732.05859375,39698.37109375,36754404490,38649.396205357145,39615.244419642855,41959.951953125,48.44244746089212,-930.0125287076007,-960.9380474795208,30.92551877192011,2,5,2022
2022-05-05,39695.74609375,39789.28125,35856.515625,36575.140625,43106256317,38192.44084821428,39455.2265625,41868.576171875,38.17809867477882,-1060.741958493214,-980.8988296822596,-79.84312881095445,3,5,2022
2022-05-06,36573.18359375,36624.359375,35482.1328125,36040.921875,37795577489,37825.454799107145,39240.34356398809,41770.36703125,36.743960274827,-1193.692814211361,-1023.45762658808,-170.23518762328115,4,5,2022
2022-05-07,36042.50390625,36129.92578125,34940.82421875,35501.953125,24375896406,37509.32310267857,39005.93731398809,41644.38296875,35.30310992923678,-1327.247911264487,-1084.2156835233613,-243.03222774112555,5,5,2022
2022-05-08,35502.94140625,35502.94140625,33878.96484375,34059.265625,36763041910,36879.34765625,38736.52362351191,41481.755234375,31.717780479673323,-1531.8459455794437,-1173.7417359345777,-358.10420964486593,6,5,2022
2022-05-09,34060.015625,34222.07421875,30296.953125,30296.953125,63355494961,35703.29408482143,38235.130208333336,41262.7378125,24.67882949841912,-1974.8141098366978,-1333.9562107150018,-640.8578991216959,0,5,2022
2022-05-10,30273.654296875,32596.30859375,29944.802734375,31022.90625,59811038817,34742.21595982143,37736.09002976191,41061.636015625,27.999158516152363,-2241.453144683983,-1515.455597508798,-725.9975471751848,1,5,2022
2022-05-11,31016.18359375,32013.40234375,28170.4140625,28936.35546875,70388855818,33204.78515625,37143.80319940476,40793.186953125,24.63741713455869,-2591.263241206114,-1730.6171262482612,-860.6461149578527,2,5,2022
2022-05-12,28936.734375,30032.439453125,26350.490234375,29047.751953125,66989173272,32129.443917410714,36597.15504092262,40516.2828515625,25.15408875878572,-2826.9145859817872,-1949.8766181949663,-877.0379677868209,3,5,2022
